66.94, 149.40, 0
74.35, 192.52, 0
67.92, 115.29, 0
66.23, 169.03, 0
65.51, 240.73, 0
65.99, 110.54, 0
73.81, 219.07, 0
65.59, 179.99, 0
66.82, 159.99, 0
73.04, 176.18, 0
69.79, 128.88, 0
71.73, 209.30, 0
68.16, 149.30, 0
65.47, 211.37, 0
76.76, 187.53, 0
66.69, 121.13, 0
73.89, 96.64, 0
73.39, 155.89, 0
68.63, 236.62, 0
69.44, 166.23, 0
63.78, 192.88, 0
69.20, 170.09, 0
75.54, 227.94, 0
69.41, 165.37, 0
62.85, 151.76, 0
70.16, 167.36, 0
71.47, 200.62, 0
70.45, 135.10, 0
71.88, 147.84, 0
71.79, 201.79, 0
69.00, 206.27, 0
71.85, 169.35, 0
69.66, 138.91, 0
70.51, 184.13, 0
67.92, 194.92, 0
68.08, 140.22, 0
67.20, 137.72, 0
72.08, 157.53, 0
71.54, 175.13, 0
66.58, 163.64, 0
65.63, 151.81, 0
70.41, 152.99, 0
69.58, 124.28, 0
67.77, 209.85, 0
67.39, 154.81, 0
66.81, 165.17, 0
60.96, 137.71, 0
70.13, 143.07, 0
69.04, 206.23, 0
69.01, 179.36, 0
72.89, 115.92, 0
68.19, 210.36, 0
71.27, 177.42, 0
70.95, 158.63, 0
66.19, 177.51, 0
67.73, 156.14, 0
72.46, 154.34, 0
68.03, 176.80, 0
70.93, 184.87, 0
67.56, 190.31, 0
70.22, 191.16, 0
72.53, 125.08, 0
67.60, 145.15, 0
71.70, 219.91, 0
69.34, 147.37, 0
71.10, 155.92, 0
66.74, 144.09, 0
64.21, 223.49, 0
68.89, 156.75, 0
67.84, 197.49, 0
66.63, 185.79, 0
69.47, 187.00, 0
67.89, 117.44, 0
71.25, 167.83, 0
65.34, 200.16, 0
67.33, 125.92, 0
66.59, 154.11, 0
67.23, 175.08, 0
70.24, 197.74, 0
71.94, 146.45, 0
70.96, 164.08, 0
67.34, 197.52, 0
69.05, 210.82, 0
67.98, 181.01, 0
65.60, 240.60, 0
70.44, 213.16, 0
65.24, 140.18, 0
70.62, 187.12, 0
64.64, 201.53, 0
65.60, 163.34, 0
68.68, 185.73, 0
65.53, 210.51, 0
71.83, 199.07, 0
68.58, 152.13, 0
69.52, 213.11, 0
68.94, 146.38, 0
75.49, 141.32, 0
69.87, 203.41, 0
68.24, 181.31, 0
67.63, 181.85, 0
69.68, 182.66, 0
68.48, 154.96, 0
70.83, 182.23, 0
70.54, 192.15, 0
63.66, 216.32, 0
66.90, 176.03, 0
67.17, 136.64, 0
70.03, 192.36, 0
65.29, 164.36, 0
67.42, 186.95, 0
71.89, 197.46, 0
68.49, 135.61, 0
61.45, 240.00, 0
70.25, 148.62, 0
69.99, 176.89, 0
66.83, 227.11, 0
75.32, 104.13, 0
70.23, 174.15, 0
69.41, 167.07, 0
71.34, 192.44, 0
66.94, 117.00, 0
74.96, 141.89, 0
67.31, 129.24, 0
69.39, 204.78, 0
72.59, 162.87, 0
64.23, 160.10, 0
72.59, 237.81, 0
72.74, 139.10, 0
66.77, 218.30, 0
70.46, 170.63, 0
63.53, 182.43, 0
64.31, 201.91, 0
72.06, 215.44, 0
69.23, 186.62, 0
76.54, 176.32, 0
72.64, 162.08, 0
68.18, 149.24, 0
70.21, 218.69, 0
66.60, 145.26, 0
67.90, 148.07, 0
70.80, 172.28, 0
68.44, 204.20, 0
76.97, 139.68, 0
67.44, 224.45, 0
74.81, 145.67, 0
69.51, 231.17, 0
68.81, 190.77, 0
68.46, 206.44, 0
68.70, 125.57, 0
68.73, 168.15, 0
67.33, 182.39, 0
69.54, 177.48, 0
68.88, 176.76, 0
65.61, 193.12, 0
72.07, 154.02, 0
66.70, 130.19, 0
69.76, 190.61, 0
67.24, 115.71, 0
62.78, 86.12, 0
70.47, 166.13, 0
66.35, 182.76, 0
68.51, 209.94, 0
71.49, 195.53, 0
71.69, 172.50, 0
67.90, 116.28, 0
72.41, 127.16, 0
71.02, 125.49, 0
70.84, 143.52, 0
70.37, 176.63, 0
69.09, 126.24, 0
69.35, 129.00, 0
69.90, 162.24, 0
68.31, 163.24, 0
67.10, 171.52, 0
67.66, 177.41, 0
64.59, 175.19, 0
66.80, 196.98, 0
69.00, 181.52, 0
67.10, 194.34, 0
70.03, 158.45, 0
70.91, 230.77, 0
66.57, 165.42, 0
67.58, 142.05, 0
71.11, 171.21, 0
67.68, 103.81, 0
64.42, 179.40, 0
72.27, 214.29, 0
70.74, 187.44, 0
73.04, 166.22, 0
68.11, 129.54, 0
70.71, 155.89, 0
71.76, 230.10, 0
70.40, 168.58, 0
66.67, 172.03, 0
69.23, 143.96, 0
67.07, 180.80, 0
68.23, 145.19, 0
72.55, 201.17, 0
66.78, 168.33, 0
67.81, 175.26, 0
72.67, 206.35, 0
74.43, 175.14, 0
69.83, 210.31, 0
68.91, 186.83, 0
64.58, 123.01, 0
71.73, 178.86, 0
73.02, 165.82, 0
67.93, 140.13, 0
69.22, 188.04, 0
69.80, 174.99, 0
63.73, 177.69, 0
66.83, 149.48, 0
69.41, 196.01, 0
67.82, 156.51, 0
68.10, 171.93, 0
64.45, 163.77, 0
67.43, 200.30, 0
70.33, 213.19, 0
66.04, 210.72, 0
68.42, 197.66, 0
66.99, 194.52, 0
65.19, 160.06, 0
67.84, 165.30, 0
71.07, 172.69, 0
65.14, 184.60, 0
69.46, 136.35, 0
68.71, 142.82, 0
70.61, 227.11, 0
69.02, 104.69, 0
71.45, 141.05, 0
70.82, 156.06, 0
69.38, 123.00, 0
69.38, 171.26, 0
74.84, 171.09, 0
70.05, 179.94, 0
72.04, 182.82, 0
70.76, 109.10, 0
66.55, 198.44, 0
68.71, 127.50, 0
67.36, 111.06, 0
63.73, 157.03, 0
64.62, 140.05, 0
68.76, 170.73, 0
70.85, 242.01, 0
69.01, 210.09, 0
66.46, 183.84, 0
68.08, 132.12, 0
67.24, 166.24, 0
71.57, 169.79, 0
70.42, 200.64, 0
69.76, 168.91, 0
70.46, 204.10, 0
72.35, 178.40, 0
68.08, 145.26, 0
72.11, 187.62, 0
68.53, 148.75, 0
71.26, 184.88, 0
75.66, 163.29, 0
69.71, 150.59, 0
70.04, 172.18, 0
64.25, 165.55, 0
75.51, 174.24, 0
64.57, 185.14, 0
75.72, 184.29, 0
67.21, 207.23, 0
72.24, 167.44, 0
71.13, 146.00, 0
74.12, 181.75, 0
72.33, 156.86, 0
68.87, 208.11, 0
66.97, 207.89, 0
74.37, 231.94, 0
61.84, 160.50, 0
67.10, 156.22, 0
70.03, 167.61, 0
66.75, 181.85, 0
70.56, 174.95, 0
70.34, 190.56, 0
72.20, 200.85, 0
75.24, 104.31, 0
67.68, 155.02, 0
66.46, 132.81, 0
65.57, 192.44, 0
75.71, 189.81, 0
66.16, 188.90, 0
71.29, 114.05, 0
65.81, 165.71, 0
66.22, 119.90, 0
69.54, 186.13, 0
71.76, 218.09, 0
71.63, 121.04, 0
72.68, 136.43, 0
71.97, 127.07, 0
73.09, 155.51, 0
69.77, 168.63, 0
66.17, 228.48, 0
67.79, 174.40, 0
72.58, 179.35, 0
74.25, 168.85, 0
61.22, 144.05, 0
71.10, 104.79, 0
67.14, 176.96, 0
70.84, 153.16, 0
65.52, 160.62, 0
71.49, 178.64, 0
73.10, 208.89, 0
69.93, 238.10, 0
69.47, 124.51, 0
68.18, 172.62, 0
68.74, 219.42, 0
67.13, 236.70, 0
69.03, 133.74, 0
69.78, 159.90, 0
69.41, 176.22, 0
65.78, 216.60, 0
68.56, 191.21, 0
67.66, 160.60, 0
67.25, 187.15, 0
68.65, 220.67, 0
71.80, 221.68, 0
69.13, 163.29, 0
72.32, 128.45, 0
66.69, 123.88, 0
69.32, 185.80, 0
69.40, 166.24, 0
68.96, 145.58, 0
69.03, 165.67, 0
70.15, 156.58, 0
68.01, 166.23, 0
63.80, 102.08, 0
67.52, 184.33, 0
69.52, 207.43, 0
71.34, 134.17, 0
68.94, 224.90, 0
72.05, 156.98, 0
72.02, 144.97, 0
70.08, 164.29, 0
70.59, 164.49, 0
70.50, 200.31, 0
71.42, 198.53, 0
65.87, 194.58, 0
69.41, 157.61, 0
68.25, 187.81, 0
67.92, 145.06, 0
74.62, 207.19, 0
75.72, 184.77, 0
71.70, 212.72, 0
73.64, 141.80, 0
70.20, 158.37, 0
70.32, 146.67, 0
71.85, 213.78, 0
72.34, 159.35, 0
70.30, 212.25, 0
72.74, 133.66, 0
68.01, 203.36, 0
69.64, 171.94, 0
72.38, 209.29, 0
69.45, 173.24, 0
65.13, 174.98, 0
69.70, 182.78, 0
68.34, 217.42, 0
71.87, 158.99, 0
64.76, 196.48, 0
73.97, 167.47, 0
70.38, 158.91, 0
71.66, 136.10, 0
68.98, 199.45, 0
72.36, 172.49, 0
68.06, 105.50, 0
67.57, 152.88, 0
66.77, 130.23, 0
64.75, 140.28, 0
73.31, 169.19, 0
71.98, 166.03, 0
69.37, 133.43, 0
66.91, 192.25, 0
70.22, 174.03, 0
67.32, 233.32, 0
63.35, 185.54, 0
71.86, 226.22, 0
66.93, 190.75, 0
69.50, 169.74, 0
70.17, 187.96, 0
68.25, 216.62, 0
70.95, 203.45, 0
69.71, 157.03, 0
66.02, 169.67, 0
65.46, 196.28, 0
71.58, 160.24, 0
69.43, 205.80, 0
70.13, 194.62, 0
69.03, 163.83, 0
73.61, 177.69, 0
66.65, 183.06, 0
67.19, 216.20, 0
70.26, 168.72, 0
74.55, 195.28, 0
68.70, 111.06, 0
68.29, 174.06, 0
65.44, 119.12, 0
66.22, 156.58, 0
67.11, 165.71, 0
67.95, 89.88, 0
65.51, 155.69, 0
66.53, 144.03, 0
65.19, 115.17, 0
63.07, 222.72, 0
69.48, 159.06, 0
65.72, 168.21, 0
72.32, 178.30, 0
74.89, 167.17, 0
63.98, 190.30, 0
66.57, 133.69, 0
64.00, 145.60, 0
67.74, 205.96, 0
70.62, 185.25, 0
68.59, 197.76, 0
63.57, 110.24, 0
69.80, 173.16, 0
70.57, 235.92, 0
69.88, 173.87, 0
73.19, 169.88, 0
63.41, 244.17, 0
69.69, 215.99, 0
66.81, 185.00, 0
69.60, 157.90, 0
66.81, 183.51, 0
68.74, 152.45, 0
72.54, 165.63, 0
69.45, 193.23, 0
66.72, 155.15, 0
61.64, 171.62, 0
70.11, 137.30, 0
67.53, 203.48, 0
70.84, 211.77, 0
69.72, 183.27, 0
68.67, 109.04, 0
68.22, 199.25, 0
69.38, 123.93, 0
69.74, 147.72, 0
66.49, 123.42, 0
72.83, 194.91, 0
69.56, 199.67, 0
68.61, 158.64, 0
67.30, 210.91, 0
68.42, 185.05, 0
69.67, 167.16, 0
72.08, 137.55, 0
71.25, 144.71, 0
66.77, 178.56, 0
67.36, 194.74, 0
67.45, 125.26, 0
66.79, 175.75, 0
71.13, 106.99, 0
75.93, 170.55, 0
67.25, 168.30, 0
67.90, 202.90, 0
65.72, 187.51, 0
67.31, 177.19, 0
71.28, 163.33, 0
72.89, 220.61, 0
73.24, 166.78, 0
68.73, 134.48, 0
71.68, 182.61, 0
64.70, 149.09, 0
72.94, 168.43, 0
69.76, 183.32, 0
72.55, 121.96, 0
66.26, 197.35, 0
66.99, 133.25, 0
73.34, 159.50, 0
64.82, 172.52, 0
70.36, 193.10, 0
70.62, 128.12, 0
73.73, 162.71, 0
69.41, 172.92, 0
67.05, 174.44, 0
67.31, 128.15, 0
70.84, 129.07, 0
71.00, 222.60, 0
67.97, 180.61, 0
68.30, 144.88, 0
68.80, 226.59, 0
69.22, 105.02, 0
71.68, 217.65, 0
68.14, 186.44, 0
62.54, 140.10, 0
66.17, 141.64, 0
69.28, 221.87, 0
69.35, 267.42, 0
74.52, 170.88, 0
66.68, 146.73, 0
68.26, 214.60, 0
72.27, 160.91, 0
74.81, 174.75, 0
64.69, 169.23, 0
67.01, 142.23, 0
72.71, 170.16, 0
68.64, 219.38, 0
72.06, 146.14, 0
68.55, 130.57, 0
71.15, 180.44, 0
74.48, 171.62, 0
66.25, 206.72, 0
69.28, 169.70, 0
69.52, 171.33, 0
70.34, 188.72, 0
68.48, 203.93, 0
65.09, 171.44, 0
74.82, 182.03, 0
67.23, 123.40, 0
68.20, 169.05, 0
70.13, 134.81, 0
68.24, 230.95, 0
69.56, 177.00, 0
65.53, 199.80, 0
67.50, 192.10, 0
71.50, 172.43, 0
62.78, 183.04, 0
71.85, 178.41, 0
70.70, 187.27, 0
69.30, 170.08, 0
70.45, 207.00, 0
69.52, 163.53, 0
71.55, 124.45, 0
69.17, 122.89, 0
64.52, 171.95, 0
64.98, 154.60, 0
73.62, 182.04, 0
73.68, 114.54, 0
68.76, 177.01, 0
68.64, 109.02, 0
69.90, 185.67, 0
70.61, 139.18, 0
68.95, 160.93, 0
68.11, 175.78, 0
70.03, 99.11, 0
69.85, 186.12, 0
71.14, 185.85, 0
69.67, 148.79, 0
67.99, 214.13, 0
65.19, 166.34, 0
69.09, 122.00, 0
68.86, 174.55, 0
72.44, 156.08, 0
68.30, 138.03, 0
67.90, 169.77, 0
63.23, 188.12, 0
68.43, 185.93, 0
65.06, 176.28, 0
72.18, 137.77, 0
67.21, 208.06, 0
66.43, 190.23, 0
62.71, 139.63, 0
68.22, 191.70, 0
66.61, 158.06, 0
69.06, 126.67, 0
66.97, 166.62, 0
66.53, 217.28, 0
69.03, 153.84, 0
71.09, 139.46, 0
70.65, 175.64, 0
65.49, 218.59, 0
75.25, 175.70, 0
66.65, 210.75, 0
67.38, 123.65, 0
71.19, 205.97, 0
69.77, 191.98, 0
67.35, 164.54, 0
72.76, 130.24, 0
69.33, 253.79, 0
68.33, 100.01, 0
72.88, 185.91, 0
71.54, 156.54, 0
71.77, 141.05, 0
69.78, 187.19, 0
68.31, 164.40, 0
67.51, 189.54, 0
65.58, 149.96, 0
73.90, 181.26, 0
64.41, 153.10, 0
69.41, 86.77, 0
68.49, 161.62, 0
66.78, 204.85, 0
61.67, 154.77, 0
68.24, 184.29, 0
67.87, 179.51, 0
69.66, 177.03, 0
68.84, 131.06, 0
73.93, 139.36, 0
68.65, 184.18, 0
70.51, 153.17, 0
64.71, 248.91, 0
67.97, 114.83, 0
68.35, 177.83, 0
67.03, 183.09, 0
67.73, 108.44, 0
71.85, 182.89, 0
70.54, 197.01, 0
68.30, 216.55, 0
64.52, 156.99, 0
68.32, 153.19, 0
67.47, 171.98, 0
72.27, 189.02, 0
69.52, 154.54, 0
69.32, 195.86, 0
68.93, 121.57, 0
69.76, 183.50, 0
73.79, 193.74, 0
67.93, 177.67, 0
68.87, 187.00, 0
70.17, 199.79, 0
70.59, 163.76, 0
68.64, 168.84, 0
70.62, 173.72, 0
71.95, 212.95, 0
69.18, 206.24, 0
65.36, 188.04, 0
66.67, 192.85, 0
70.45, 172.58, 0
69.28, 159.73, 0
66.38, 191.37, 0
68.58, 143.86, 0
63.30, 188.12, 0
69.28, 163.66, 0
71.04, 177.34, 0
71.26, 149.19, 0
69.20, 138.61, 0
72.68, 125.72, 0
66.68, 153.48, 0
68.54, 152.48, 0
65.12, 202.35, 0
66.59, 182.73, 0
70.83, 178.33, 0
69.14, 145.11, 0
69.06, 177.90, 0
69.14, 115.43, 0
68.33, 90.03, 0
72.40, 133.09, 0
72.22, 159.75, 0
70.15, 152.34, 0
66.14, 175.74, 0
66.44, 179.20, 0
66.04, 140.81, 0
72.29, 172.53, 0
65.69, 86.54, 0
72.45, 156.40, 0
66.06, 195.52, 0
69.44, 230.35, 0
67.75, 198.23, 0
68.05, 107.23, 0
69.58, 231.38, 0
69.80, 188.15, 0
68.22, 173.78, 0
67.36, 177.90, 0
72.41, 115.88, 0
66.54, 189.85, 0
67.56, 178.44, 0
73.70, 174.08, 0
69.05, 208.57, 0
65.83, 220.46, 0
63.55, 183.28, 0
71.22, 186.74, 0
69.07, 137.47, 0
69.42, 104.08, 0
67.33, 206.55, 0
65.76, 174.00, 0
68.21, 192.27, 0
73.23, 106.79, 0
68.98, 163.81, 0
70.39, 162.79, 0
65.01, 125.50, 0
66.48, 180.54, 0
66.83, 170.48, 0
70.71, 125.67, 0
71.36, 147.01, 0
67.13, 226.37, 0
68.42, 191.44, 0
66.36, 137.48, 0
65.00, 205.16, 0
69.52, 175.75, 0
66.43, 204.98, 0
66.76, 211.40, 0
65.99, 200.99, 0
68.19, 165.13, 0
71.68, 129.70, 0
72.42, 154.46, 0
68.05, 168.56, 0
68.64, 176.29, 0
63.50, 214.01, 0
70.94, 177.64, 0
68.16, 129.14, 0
65.71, 161.45, 0
67.33, 177.46, 0
68.44, 169.61, 0
69.56, 114.79, 0
70.95, 145.45, 0
74.68, 153.89, 0
64.26, 180.31, 0
76.74, 173.91, 0
70.24, 142.44, 0
70.48, 189.31, 0
69.29, 208.10, 0
69.28, 154.40, 0
64.88, 164.22, 0
71.89, 200.65, 0
72.31, 125.04, 0
65.89, 134.28, 0
68.44, 217.39, 0
63.70, 158.08, 0
70.13, 208.50, 0
67.10, 135.98, 0
70.59, 130.16, 0
68.10, 183.70, 0
68.68, 193.01, 0
71.44, 169.54, 0
66.73, 144.93, 0
65.51, 133.77, 0
65.95, 137.51, 0
68.98, 139.23, 0
68.96, 154.47, 0
70.26, 177.00, 0
68.89, 166.08, 0
66.91, 171.33, 0
64.92, 202.92, 0
70.53, 208.09, 0
67.80, 172.66, 0
70.74, 211.49, 0
73.04, 162.84, 0
74.93, 191.47, 0
66.61, 191.29, 0
68.23, 241.03, 0
68.55, 220.11, 0
66.02, 174.42, 0
68.72, 159.33, 0
69.74, 192.70, 0
69.02, 189.61, 0
67.47, 126.57, 0
72.53, 123.91, 0
69.45, 199.68, 0
68.09, 201.27, 0
67.72, 147.00, 0
67.39, 173.37, 0
69.59, 210.99, 0
73.00, 215.39, 0
67.59, 172.55, 0
66.62, 159.21, 0
69.88, 169.64, 0
67.76, 186.19, 0
71.67, 145.61, 0
71.85, 142.86, 0
66.98, 177.88, 0
66.16, 145.92, 0
67.74, 171.55, 0
69.24, 130.73, 0
67.25, 183.53, 0
69.44, 183.51, 0
65.40, 177.57, 0
69.31, 149.57, 0
69.02, 154.44, 0
69.09, 157.97, 0
66.98, 212.23, 0
66.00, 166.67, 0
72.77, 199.21, 0
62.34, 211.50, 0
74.90, 127.49, 0
69.96, 142.90, 0
70.40, 158.60, 0
64.74, 202.39, 0
69.84, 226.41, 0
72.29, 146.29, 0
66.25, 167.51, 0
68.75, 185.06, 0
71.71, 161.59, 0
68.27, 138.78, 0
68.33, 180.52, 0
66.35, 140.80, 0
69.02, 135.51, 0
65.90, 126.70, 0
72.60, 206.89, 0
68.28, 196.90, 0
66.69, 176.71, 0
69.66, 115.65, 0
61.54, 148.42, 0
70.22, 158.78, 0
66.48, 169.74, 0
64.89, 176.37, 0
72.06, 194.49, 0
67.89, 172.72, 0
64.90, 198.05, 0
68.39, 186.75, 0
77.94, 169.36, 0
71.52, 168.02, 0
72.78, 179.99, 0
65.82, 225.50, 0
68.76, 145.61, 0
69.93, 86.66, 0
67.33, 172.11, 0
66.72, 211.12, 0
70.58, 160.14, 0
69.54, 144.23, 0
67.06, 172.54, 0
69.09, 229.46, 0
70.67, 153.84, 0
68.41, 212.75, 0
74.43, 179.37, 0
69.33, 175.56, 0
72.51, 206.03, 0
69.25, 216.93, 0
69.53, 161.19, 0
66.02, 160.87, 0
70.97, 194.88, 0
75.50, 176.97, 0
68.66, 177.38, 0
71.42, 130.14, 0
70.64, 180.95, 0
73.08, 174.47, 0
69.83, 215.35, 0
73.49, 176.78, 0
63.21, 209.25, 0
71.24, 150.89, 0
70.22, 186.78, 0
66.92, 209.00, 0
72.38, 223.21, 0
69.67, 161.44, 0
70.89, 189.78, 0
66.90, 163.73, 0
69.49, 191.32, 0
66.81, 162.33, 0
68.48, 153.26, 0
63.02, 206.73, 0
74.34, 191.38, 0
67.17, 219.60, 0
68.27, 167.25, 0
70.62, 192.29, 0
71.06, 135.15, 0
70.35, 215.10, 0
63.70, 186.81, 0
70.31, 212.64, 0
65.59, 135.52, 0
71.86, 177.17, 0
74.25, 158.13, 0
66.43, 196.53, 0
72.72, 154.32, 0
71.22, 122.77, 0
69.30, 135.39, 0
67.81, 202.66, 0
65.75, 166.38, 0
65.28, 190.81, 0
73.71, 208.83, 0
70.01, 189.46, 0
68.62, 179.00, 0
71.23, 200.75, 0
73.25, 214.02, 0
63.46, 81.35, 0
67.07, 166.72, 0
65.34, 174.61, 0
72.00, 129.19, 0
68.34, 204.00, 0
61.79, 177.99, 0
73.32, 163.46, 0
65.38, 220.86, 0
66.50, 159.27, 0
78.58, 172.42, 0
71.36, 149.47, 0
65.20, 174.28, 0
70.49, 148.18, 0
68.34, 186.31, 0
71.33, 163.26, 0
67.36, 140.21, 0
67.82, 145.17, 0
76.74, 143.36, 0
69.37, 192.59, 0
72.22, 173.70, 0
64.79, 168.65, 0
68.08, 236.97, 0
65.38, 159.12, 0
68.70, 123.07, 0
68.20, 203.36, 0
69.29, 230.72, 0
68.42, 130.58, 0
70.18, 212.81, 0
69.05, 176.15, 0
71.37, 208.88, 0
69.70, 202.93, 0
70.82, 267.16, 0
68.50, 192.45, 0
68.57, 235.88, 0
63.64, 175.16, 0
70.44, 166.25, 0
67.95, 124.08, 0
68.35, 216.00, 0
69.28, 201.77, 0
69.12, 155.99, 0
67.53, 179.70, 0
64.73, 196.24, 0
67.99, 166.80, 0
70.92, 209.08, 0
70.79, 201.58, 0
69.60, 164.43, 0
66.95, 139.87, 0
68.53, 199.20, 0
69.48, 138.38, 0
67.40, 206.77, 0
64.78, 147.16, 0
69.29, 164.14, 0
62.35, 201.31, 0
66.99, 136.11, 0
69.46, 166.68, 0
71.80, 173.24, 0
69.88, 174.48, 0
65.76, 81.69, 0
69.23, 121.12, 0
70.29, 199.62, 0
70.11, 211.53, 0
66.32, 185.93, 0
69.60, 170.79, 0
71.67, 199.16, 0
66.03, 117.66, 0
71.42, 143.23, 0
69.96, 187.48, 0
68.85, 206.94, 0
71.66, 203.64, 0
64.94, 173.81, 0
68.85, 161.93, 0
72.95, 169.26, 0
71.77, 130.09, 0
70.07, 124.17, 0
73.05, 181.27, 0
68.52, 168.04, 0
67.42, 141.97, 0
70.67, 146.89, 0
70.71, 136.14, 0
69.71, 198.50, 0
69.98, 215.93, 0
69.76, 148.09, 0
68.15, 170.98, 0
68.40, 169.04, 0
68.90, 124.80, 0
68.02, 196.24, 0
66.02, 196.94, 0
67.58, 192.14, 0
70.56, 204.95, 0
68.20, 169.23, 0
69.06, 160.97, 0
64.70, 255.10, 0
65.63, 182.17, 0
69.78, 133.32, 0
71.21, 138.66, 0
68.39, 178.12, 0
68.81, 204.99, 0
68.41, 153.97, 0
73.22, 185.38, 0
67.45, 167.10, 0
63.68, 174.57, 0
72.42, 208.83, 0
66.85, 169.14, 0
68.07, 181.90, 0
73.94, 125.24, 0
66.72, 143.74, 0
71.51, 143.52, 0
68.05, 101.31, 0
67.86, 181.09, 0
71.00, 102.59, 0
70.69, 149.47, 0
66.78, 167.64, 0
68.80, 119.98, 0
69.41, 176.60, 0
68.38, 139.39, 0
73.62, 159.13, 0
69.53, 151.17, 0
69.04, 147.50, 0
71.66, 162.02, 0
71.65, 145.33, 0
72.01, 193.32, 0
71.89, 227.71, 0
72.93, 193.16, 0
72.16, 216.91, 0
69.11, 157.74, 0
69.60, 141.44, 0
67.13, 145.52, 0
70.84, 191.85, 0
75.68, 181.57, 0
64.74, 224.03, 0
66.53, 169.50, 0
67.69, 196.84, 0
67.20, 129.57, 0
70.52, 168.31, 0
69.15, 191.37, 0
72.60, 147.60, 0
70.23, 105.10, 0
68.68, 117.22, 0
62.85, 155.05, 0
67.26, 197.60, 0
67.09, 161.15, 0
68.86, 126.48, 0
64.49, 202.02, 0
73.01, 115.48, 0
72.66, 157.33, 0
70.04, 189.88, 0
65.32, 150.54, 0
71.56, 147.14, 0
66.98, 203.74, 0
69.47, 153.07, 0
72.48, 209.67, 0
66.57, 141.27, 0
68.45, 161.21, 0
71.47, 209.45, 0
68.77, 171.95, 0
69.22, 181.21, 0
66.25, 207.26, 0
68.86, 177.69, 0
71.45, 196.28, 0
67.48, 163.39, 0
72.80, 195.64, 0
67.20, 181.30, 0
62.17, 199.14, 0
69.35, 139.95, 0
69.60, 182.05, 0
75.31, 213.41, 0
70.60, 173.32, 0
72.00, 178.33, 0
69.90, 190.13, 0
74.65, 166.78, 0
68.77, 186.22, 0
72.56, 141.75, 0
63.68, 184.65, 0
68.93, 219.85, 0
68.57, 162.00, 0
66.38, 177.76, 0
69.81, 171.80, 0
69.67, 174.74, 0
70.27, 115.51, 0
72.15, 154.74, 0
71.13, 153.90, 0
63.47, 161.21, 0
68.40, 161.68, 0
68.17, 177.28, 0
66.42, 146.32, 0
70.15, 146.13, 0
69.34, 206.79, 0
70.24, 139.29, 0
67.59, 131.64, 0
69.87, 202.84, 0
69.15, 140.98, 0
75.04, 169.03, 0
63.23, 168.51, 0
66.63, 176.97, 0
67.61, 171.12, 0
70.51, 142.72, 0
67.06, 135.92, 0
73.13, 142.65, 0
69.44, 148.59, 0
68.68, 216.22, 0
67.32, 142.30, 0
69.48, 175.63, 0
68.21, 164.95, 0
72.32, 133.99, 0
64.91, 134.93, 0
67.75, 198.11, 0
69.20, 187.51, 0
66.12, 129.15, 0
68.46, 126.11, 0
62.73, 192.17, 0
71.94, 209.99, 0
66.85, 206.51, 0
70.92, 188.61, 0
65.95, 164.42, 0
68.61, 211.06, 0
66.05, 181.77, 0
67.68, 198.03, 0
70.81, 146.97, 0
70.07, 187.64, 0
73.83, 194.33, 0
65.65, 185.90, 0
67.84, 194.58, 0
71.11, 165.27, 0
63.65, 183.39, 0
